customer_id,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,tenure_group,customer_risk_profile
4683-WYDOU,1,United States,California,Rancho Palos Verdes,90275,"33.753146, -118.367459",33.753146,-118.367459,Male,No,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),," $6,912.70 ",No,0,40,4697,,,Low Risk Active
9052-DHNKM,1,United States,California,Redondo Beach,90277,"33.830453, -118.384565",33.830453,-118.384565,Male,No,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,," $1,581.95 ",No,0,30,5156,,,Low Risk Active
6794-HKIAJ,1,United States,California,Redondo Beach,90278,"33.873395, -118.37019",33.873395,-118.37019,Male,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),," $5,586.45 ",No,0,67,5496,,2+ Years,Low Risk Active
5578-NKCXI,1,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,Female,No,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),," $5,846.65 ",No,0,22,4098,,,Low Risk Active
1642-HMARX,1,United States,California,Topanga,90290,"34.115192, -118.61017",34.115192,-118.61017,Female,No,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,," $6,424.70 ",No,0,77,4113,,,Low Risk Active
3096-WPXBT,1,United States,California,Venice,90291,"33.991782, -118.479229",33.991782,-118.479229,Female,No,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),," $6,018.65 ",No,0,57,4804,,,Low Risk Active
8434-PNQZX,1,United States,California,Marina Del Rey,90292,"33.977468, -118.445475",33.977468,-118.445475,Female,No,No,No,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),," $3,373.40 ",No,0,30,3192,,,Low Risk Active
5950-AAAGJ,1,United States,California,Playa Del Rey,90293,"33.947305, -118.439841",33.947305,-118.439841,Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),," $1,537.90 ",No,0,72,4612,,2+ Years,Low Risk Active
4299-OPXEJ,1,United States,California,Inglewood,90301,"33.956445, -118.358634",33.956445,-118.358634,Female,No,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),," $1,080.55 ",No,0,56,5764,,,Low Risk Active
9618-LFJRU,1,United States,California,Inglewood,90303,"33.936291, -118.332639",33.936291,-118.332639,Female,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),, $82.85 ,No,0,40,4344,,,Low Risk Active
6693-DJWTY,1,United States,California,Inglewood,90304,"33.936827, -118.359824",33.936827,-118.359824,Female,No,No,Yes,35,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),," $2,016.45 ",No,0,80,5964,,,Low Risk Active
0744-GKNGE,1,United States,California,Inglewood,90305,"33.958134, -118.330905",33.958134,-118.330905,Female,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),," $5,327.25 ",No,0,70,4915,,2+ Years,Low Risk Active
6447-EGDIV,1,United States,California,Santa Monica,90401,"34.015481, -118.493231",34.015481,-118.493231,Female,No,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,, $683.25 ,No,0,69,5772,,,Low Risk Active
1167-OYZJF,1,United States,California,Santa Monica,90402,"34.035849, -118.503508",34.035849,-118.503508,Female,Yes,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),," $1,263.05 ",No,0,76,4934,,,Low Risk Active
4806-DXQCE,1,United States,California,Santa Monica,90404,"34.026334, -118.474222",34.026334,-118.474222,Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,," $7,714.65 ",No,0,46,6146,,,Low Risk Active
4854-SSLTN,1,United States,California,Torrance,90502,"33.833181, -118.292062",33.833181,-118.292062,Male,No,Yes,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,, $130.50 ,No,0,61,5613,,,Low Risk Active
5294-DMSFH,1,United States,California,Torrance,90503,"33.840399, -118.353714",33.840399,-118.353714,Female,No,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),," $2,621.75 ",No,0,25,4780,,0-1 Year,Low Risk Active
4837-PZTIC,1,United States,California,Torrance,90504,"33.867257, -118.330794",33.867257,-118.330794,Female,No,No,No,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,," $1,875.25 ",No,0,45,2540,,,Low Risk Active
0603-OLQDC,1,United States,California,Whittier,90601,"34.007353, -118.033683",34.007353,-118.033683,Male,No,No,Yes,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,, $837.50 ,No,0,36,5796,,,Low Risk Active
3272-VUHPV,1,United States,California,Whittier,90602,"33.972119, -118.020188",33.972119,-118.020188,Female,No,Yes,Yes,8,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),, $401.50 ,No,0,21,3135,,,Low Risk Active
4176-FXYBO,1,United States,California,Whittier,90603,"33.945318, -117.992066",33.945318,-117.992066,Male,No,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,," $6,118.95 ",No,0,42,6130,,0-1 Year,Low Risk Active
1063-DHQJF,1,United States,California,Whittier,90604,"33.929704, -118.01208",33.929704,-118.01208,Male,No,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,," $6,480.90 ",No,0,30,5817,,,Low Risk Active
8663-UPDGF,1,United States,California,Whittier,90605,"33.960891, -118.032222",33.960891,-118.032222,Female,No,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),," $1,800.05 ",No,0,55,3866,,,Low Risk Active
6719-FGEDO,1,United States,California,Whittier,90606,"33.976678, -118.065875",33.976678,-118.065875,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),," $7,104.20 ",No,0,67,6302,,,Low Risk Active
1837-YQUCE,1,United States,California,Buena Park,90620,"33.845706, -118.012204",33.845706,-118.012204,Female,No,No,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),," $4,214.25 ",No,0,55,4093,,,Low Risk Active
0369-ZGOVK,1,United States,California,Cypress,90630,"33.818477, -118.038307",33.818477,-118.038307,Female,No,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),," $1,992.20 ",No,0,54,5195,,,Low Risk Active
9919-KNPOO,1,United States,California,La Mirada,90638,"33.902045, -118.008961",33.902045,-118.008961,Female,No,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,," $1,948.35 ",No,0,55,2058,,2+ Years,Low Risk Active
7872-BAAZR,1,United States,California,Norwalk,90650,"33.905963, -118.08263",33.905963,-118.08263,Female,No,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),," $1,007.90 ",No,0,29,4670,,,Low Risk Active
9391-LMANN,1,United States,California,Pico Rivera,90660,"33.989524, -118.089299",33.989524,-118.089299,Male,No,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,," $5,036.90 ",No,0,61,4523,,,Low Risk Active
8174-TBVCF,1,United States,California,Stanton,90680,"33.801869, -117.995068",33.801869,-117.995068,Female,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),," $6,859.05 ",No,0,71,5072,,,Low Risk Active
1698-XFZCI,1,United States,California,Artesia,90701,"33.867593, -118.080637",33.867593,-118.080637,Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,," $6,521.90 ",No,0,29,5364,,,Low Risk Active
1877-HKBQX,1,United States,California,Cerritos,90703,"33.8681, -118.067402",33.8681,-118.067402,Female,No,No,No,11,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,, $617.85 ,No,0,49,2573,,,Low Risk Active
4450-DLLMH,1,United States,California,Avalon,90704,"33.391181, -118.421305",33.391181,-118.421305,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),, $157.75 ,No,0,43,2274,,0-1 Year,Low Risk Active
0428-AXXLJ,1,United States,California,Bellflower,90706,"33.887676, -118.127289",33.887676,-118.127289,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),, $516.30 ,No,0,36,4761,,,Low Risk Active
2746-DIJLO,1,United States,California,Harbor City,90710,"33.798266, -118.300237",33.798266,-118.300237,Female,No,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),," $2,364.00 ",No,0,46,2994,,,Low Risk Active
3508-VLHCZ,1,United States,California,Lakewood,90715,"33.841027, -118.078097",33.841027,-118.078097,Female,No,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),," $6,239.05 ",No,0,66,6009,,,Low Risk Active
4086-ATNFV,1,United States,California,Hawaiian Gardens,90716,"33.830431, -118.074071",33.830431,-118.074071,Female,No,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,," $2,042.05 ",No,0,48,4522,,,Low Risk Active
0468-YRPXN,1,United States,California,Lomita,90717,"33.794209, -118.317354",33.794209,-118.317354,Male,No,No,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),," $2,807.10 ",No,0,42,4580,,2+ Years,Low Risk Active
5996-NRVXR,1,United States,California,Los Alamitos,90720,"33.79499, -118.065591",33.79499,-118.065591,Male,Yes,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),," $4,116.80 ",No,0,53,4332,,,Low Risk Active
3739-YBWAB,1,United States,California,Paramount,90723,"33.897122, -118.164432",33.897122,-118.164432,Male,No,Yes,No,36,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,," $1,317.95 ",No,0,60,3314,,,Low Risk Active
7047-FWEYA,1,United States,California,San Pedro,90731,"33.736387, -118.284363",33.736387,-118.284363,Female,No,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,," $4,594.65 ",No,0,32,3517,,,Low Risk Active
2000-MPKCA,1,United States,California,San Pedro,90732,"33.744119, -118.31448",33.744119,-118.31448,Female,No,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,," $6,332.75 ",No,0,57,5121,,,Low Risk Active
9762-YAQAA,1,United States,California,Seal Beach,90740,"33.75462, -118.071128",33.75462,-118.071128,Male,No,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),," $3,213.75 ",No,0,22,4104,,,Low Risk Active
5473-KHBPS,1,United States,California,Surfside,90743,"33.728273, -118.085304",33.728273,-118.085304,Female,No,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),," $4,976.15 ",No,0,31,4415,,,Low Risk Active
0100-DUVFC,1,United States,California,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263,Male,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,," $7,308.95 ",No,0,57,5291,,,Low Risk Active
5397-TUPSH,1,United States,California,Carson,90745,"33.822295, -118.26411",33.822295,-118.26411,Male,Yes,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),," $4,555.20 ",No,0,30,4871,,,Low Risk Active
8950-MTZNV,1,United States,California,Carson,90746,"33.859171, -118.252272",33.859171,-118.252272,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,, $44.95 ,No,0,75,3256,,,Low Risk Active
0326-VDYXE,1,United States,California,Long Beach,90802,"33.752524, -118.210737",33.752524,-118.210737,Female,No,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,," $6,982.50 ",No,0,35,4252,,,Low Risk Active
6773-LQTVT,1,United States,California,Long Beach,90803,"33.760458, -118.129725",33.760458,-118.129725,Female,Yes,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,," $1,025.15 ",No,0,46,4107,,,Low Risk Active
0436-TWFFZ,1,United States,California,Long Beach,90805,"33.864622, -118.179626",33.864622,-118.179626,Female,No,No,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,," $5,714.20 ",No,0,61,6322,,,Low Risk Active
8566-YPRGL,1,United States,California,Long Beach,90806,"33.802664, -118.179971",33.802664,-118.179971,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,, $19.50 ,No,0,23,5279,,,Low Risk Active
6609-MXJHJ,1,United States,California,Long Beach,90808,"33.823943, -118.111335",33.823943,-118.111335,Female,No,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,, $789.55 ,No,0,35,5851,,,Low Risk Active
2669-OIDSD,1,United States,California,Long Beach,90810,"33.819814, -118.222416",33.819814,-118.222416,Female,No,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),," $4,834.00 ",No,0,34,3468,,2+ Years,Low Risk Active
8400-WZICQ,1,United States,California,Long Beach,90813,"33.781086, -118.199049",33.781086,-118.199049,Female,No,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,," $3,131.80 ",No,0,61,4149,,,Low Risk Active
9576-SYUHJ,1,United States,California,Long Beach,90815,"33.797638, -118.11662",33.797638,-118.11662,Male,No,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,," $3,369.25 ",No,0,37,3194,,2+ Years,Low Risk Active
0410-IPFTY,1,United States,California,Long Beach,90822,"33.778436, -118.118648",33.778436,-118.118648,Female,No,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),," $2,674.15 ",No,0,56,4283,,2+ Years,Low Risk Active
2831-EBWRN,1,United States,California,Altadena,91001,"34.196837, -118.142236",34.196837,-118.142236,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,, $199.75 ,No,0,39,3200,,,Low Risk Active
9430-NKQLY,1,United States,California,Arcadia,91006,"34.137319, -118.029837",34.137319,-118.029837,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),," $1,790.80 ",No,0,52,4185,,,Low Risk Active
0247-SLUJI,1,United States,California,Duarte,91010,"34.145695, -117.95982",34.145695,-117.95982,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,, $19.70 ,No,0,43,2004,,,Low Risk Active
9402-ORRAH,1,United States,California,La Canada Flintridge,91011,"34.234912, -118.153729",34.234912,-118.153729,Female,Yes,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,," $1,400.30 ",No,0,41,4173,,0-1 Year,Low Risk Active
6483-OATDN,1,United States,California,Monrovia,91016,"34.1528, -118.000482",34.1528,-118.000482,Male,No,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),, $411.60 ,No,0,66,2545,,,Low Risk Active
1293-HHSHJ,1,United States,California,Montrose,91020,"34.2112, -118.230625",34.2112,-118.230625,Female,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,, $741.00 ,No,0,79,5707,,,Low Risk Active
4840-ORQXB,1,United States,California,Sierra Madre,91024,"34.168686, -118.057505",34.168686,-118.057505,Female,Yes,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,," $5,841.35 ",No,0,35,5128,,2+ Years,Low Risk Active
3982-DQLUS,1,United States,California,Sunland,91040,"34.282704, -118.312929",34.282704,-118.312929,Male,Yes,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,," $5,688.45 ",No,0,21,4978,,2+ Years,Low Risk Active
8610-ZIKJJ,1,United States,California,Tujunga,91042,"34.296574, -118.244839",34.296574,-118.244839,Female,No,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,, $31.90 ,No,0,58,2843,,,Low Risk Active
3756-VNWDH,1,United States,California,Pasadena,91101,"34.146635, -118.139225",34.146635,-118.139225,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,," $6,674.65 ",No,0,66,4368,,,Low Risk Active
7801-KICAO,1,United States,California,Pasadena,91103,"34.167465, -118.165327",34.167465,-118.165327,Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,," $1,345.75 ",No,0,73,5033,,2+ Years,Low Risk Active
7673-LPRNY,1,United States,California,Pasadena,91104,"34.165383, -118.123752",34.165383,-118.123752,Female,No,No,No,23,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,," $1,843.05 ",No,0,47,3127,,,Low Risk Active
6060-QBMGV,1,United States,California,Pasadena,91106,"34.139402, -118.128658",34.139402,-118.128658,Male,No,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),," $1,433.80 ",No,0,39,4442,,,Low Risk Active
7339-POGZN,1,United States,California,Pasadena,91107,"34.159007, -118.087353",34.159007,-118.087353,Female,No,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,, $214.55 ,No,0,60,4288,,,Low Risk Active
2828-SLQPF,1,United States,California,San Marino,91108,"34.122671, -118.112911",34.122671,-118.112911,Male,No,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),, $865.85 ,No,0,62,4519,,,Low Risk Active
4465-VDKIQ,1,United States,California,Glendale,91201,"34.17051, -118.289463",34.17051,-118.289463,Female,No,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,," $1,358.60 ",No,0,42,4228,,1-2 Years,Low Risk Active
